codePoint,radicalId,numberOfStrokesInRadical,numberOfStrokes,onyomi,kunyomi,jisLevel,regular,forName
30697,111,5,9,KU,"SASHIGANE,KANEZASHI,NORI",1,false,true
30701,111,7,12,TAN,MIJIKAI,1,true,true
30702,111,8,13,"WAI,AI",HIKUI,2,false,false
30703,111,12,17,KYOU,"ITSUWARU,TAMERU",1,true,true
30707,112,0,5,"SHAKU,SEKI,KOKU",ISHI,1,true,true
30716,112,3,8,KOU,"TOBIISHI,ISHIBASHI,TASHIKA",2,false,false
30722,112,4,9,"SA,SHA",SUNA,1,true,true
30732,112,4,9,"SEI,SAI",MIGIRI,2,false,false
30738,112,4,9,"HI,HEI",,2,false,false
30740,112,4,9,KEN,"TOGU,MIGAKU",1,true,true
30741,112,4,9,SAI,KUDAKU,1,true,true
30752,112,5,10,"SHO,SO","ISHAMA,TSUCHAMA",2,false,false
30757,112,5,10,"SHI,TEI","TO,TOISHI",1,false,true
30758,112,5,11,SAI,TORIDE,1,false,true
30759,112,5,10,CHIN,KINUTA,1,false,true
30770,112,5,10,HOU,"OOZUTSU,TSUTSU",1,true,true
30772,112,5,10,HA,"YABURU,YABURERU",1,true,true
30778,112,5,10,REI,"TOISHI,ARATO,MIGAKU",1,false,false
30783,112,5,10,KOU,ARAGANE,1,false,false
30789,112,6,11,"KEI,KAKU,KYAKU",,2,false,false
30813,112,7,12,SHOU,,1,true,true
30827,112,7,12,RYUU,IOU,1,true,true
30828,112,7,12,"KOU,GOU",KATAI,1,true,true
30831,112,7,12,"KEN,GEN",SUZURI,1,false,true
30834,112,7,12,,HAZAMA,1,false,false
30836,112,7,12,,KAKI,2,false,false
30844,112,8,13,HOU,,2,false,false
30849,112,8,13,"GO,KI",,1,true,true
30854,112,8,13,"HA,BA",,2,false,false
30855,112,8,13,TEI,IKARI,1,false,false
30860,112,8,13,ROKU,,2,false,false
30861,112,8,13,"GAI,GE",SAMATAGERU,1,false,false
30862,112,8,13,SAI,KUDAKU,2,false,true
30865,112,8,13,HI,"TATEISHI,ISHIBUMI",1,true,true
30867,112,8,13,TAI,USU,1,false,true
30869,112,8,13,KI,"ISHIBASHI,SAKI",1,false,false
30871,112,8,13,WAN,"KOBACHI,WAN",1,false,true
30874,112,8,13,HAI,TSUCHIKAU,2,false,false
30883,112,9,14,KETSU,ISHIBUMI,2,false,false
30887,112,9,14,"HEKI,HYAKU","MIDORI,AO",1,false,true
30889,112,9,14,SEKI,OOKII,1,false,true
30890,112,9,14,CHIN,KINUTA,2,false,false
30895,112,9,14,"DOU,NOU",MENOU,2,false,false
30901,112,9,14,SEKI,,2,false,false
30906,112,10,15,KAKU,"TASHIKA,KATAI,TASHIKAMERU",1,true,true
30908,112,10,15,"BA,ME",YAUDO,2,false,false
30910,112,10,15,"TEN,DEN","USU,HIKU",2,false,false
30913,112,9,14,"JI,SHI","JISHAKU,YAKIMONO",1,true,true
30917,112,10,15,HOU,PONDO,2,false,false
30918,112,10,14,"KATSU,GECHI,KACHI",,2,false,false
30922,112,10,15,RAI,,2,false,false
30923,112,10,14,SA,MIGAKU,2,false,false
30928,112,10,15,"HAN,BAN",IWA,1,false,true
30929,112,10,15,GAI,USU,2,false,false
30932,112,10,15,TAKU,"SAKU,HARITSUKE",2,false,false
30938,112,11,16,SEN,KAWARA,2,false,false
30951,112,11,16,SEKI,KAWARA,2,false,false
30952,112,11,16,MA,MIGAKU,1,true,true
30956,112,11,16,KEI,"UCHIISHI,MUNASHII,TSUKIRU",2,false,false
30959,112,12,17,KI,ISO,1,false,true
30964,112,12,17,TOU,"ISHIZAKA,ISHIBASHI,MASU",2,false,false
30973,112,12,17,"KOU,KYOU",,2,false,false
30977,112,12,17,SHOU,KAKUREIWA,1,true,true
30983,112,13,17,IKU,,2,false,false
30990,112,13,18,"SO,SHO",ISHIZUE,1,true,true
30993,112,13,18,TOU,HATATO,2,false,false
30994,112,13,18,GI,ISO,2,false,false
31001,112,14,19,"GAI,GE",SAMATAGERU,2,false,false
31014,112,15,19,KOU,ARAGANE,2,false,false
31018,112,15,19,REI,"ARATO,MIGAKU,TO",2,false,false
31019,112,15,20,REKI,KOISHI,2,false,false
31020,112,15,20,"BAN,HAN",,2,false,false
31034,113,0,5,"SHI,JI,KI","SHIMESU,SHIMESHI",1,true,true
31036,113,1,5,"REI,RAI",UYA,1,true,true
31038,113,3,7,"SHA,JA","YASHIRO,KUMIAI,KOSO",1,true,true
31040,113,3,7,"SHI,JI","MATSURU,MATSURI,TOSHI",2,false,false
31041,113,3,6,"KI,GI","OOINI,SAKANNI,KORE",1,false,true
31047,113,4,8,"KI,GI,SHI","KUNITSUKAMI,TADA,MASANI",1,false,true
31048,113,4,8,KI,"INORU,INORI",1,true,true
31049,113,4,8,"SHI,CHI",SAIWAI,1,true,true
31056,113,5,9,YUU,TASUKERU,1,false,true
31059,113,5,9,"FUTSU,HAI","HARAU,HARAI",2,false,false
31061,113,5,9,HI,HIMERU,2,false,true
31062,113,5,9,SO,"JIJI,HAJIME",1,true,true
31063,113,5,9,SHI,"TSUTSUSHIMU,MASANI",2,false,false
31066,113,5,9,SO,SAIWAI,2,false,false
31069,113,5,9,"SHUKU,SHUU,CHO","IWAU,HAFURI,NORITO",1,true,true
31070,113,5,9,"SHIN,JIN","KAMI,KOU,TAMASHII",1,true,true
31071,113,5,10,SUI,"TATARI,TATARU",2,false,false
31072,113,5,9,SHI,"HOKORA,MATSURU",2,false,false
31074,113,5,9,"DEI,NAI,NE",KATASHIRO,1,false,true
31077,113,6,10,SHOU,SAIWAI,1,true,true
31080,113,6,11,HYOU,FUDA,1,true,true
31085,113,6,11,SAI,"MATSURU,MATSURI",1,true,true
31095,113,7,11,TOU,"INORU,INORI,MATSURU",1,false,true
31098,113,8,12,KI,SAIWAI,2,false,false
31103,113,8,12,ROKU,"SAIWAI,FUCHI",2,false,true
31104,113,8,13,"RIN,HIN",KOMEGURA,2,false,false
31105,113,8,13,"KIN,KON,GON","TODOMERU,TAERU",1,true,true
31108,113,7,12,ROKU,"FUCHI,SAIWAI",1,false,true
31109,113,8,12,ZEN,"YUZURU,SHIZUKA",1,true,true
31114,113,9,13,KEI,"MISOGI,HARAU",2,false,false
31117,113,9,12,KA,WAZAWAI,1,true,true
31118,113,9,13,TEI,"SAIWAI,TADASHII",1,false,true
31119,113,9,13,FUKU,"SAIWAI,HIMOROGI",1,true,true
31133,113,10,14,SHOKU,,2,false,false
31142,113,11,17,"GYO,GO",FUSEGU,1,false,false
31143,113,12,16,KI,SAIWAI,2,false,false
31146,113,12,16,"ZEN,SEN","YUZURU,SHIZUKA",2,false,true
31150,113,13,17,"REI,RAI","REI,OJIGI",2,false,true
31152,113,14,18,"DEI,NAI,NE",KATASHIRO,1,false,true
31155,113,17,21,JOU,HARAU,2,false,false
31161,114,4,9,U,"MUSHI,TASUKERU,NOBIRU",2,false,false
31162,114,4,9,"GUU,GU",ONAGASARU,2,false,false
31165,114,8,12,KIN,"TORIKO,TORI",1,false,true
31166,115,0,5,KA,"INE,NOGI",1,false,true
31167,115,2,7,TOKU,"HAGE,HAGERU,KAMURO",1,false,false
31168,115,2,7,SHUU,HIIDERU,1,true,true
31169,115,2,7,SHI,"WATASHI,WATAKUSHI,HISOKA",1,true,true
31177,115,3,8,HEI,TORU,2,false,false
31179,115,4,9,SHUU,"AKI,TOKI",1,true,true
31185,115,4,9,KA,"SHINA,TOGA",1,true,true
31186,115,4,9,BYOU,NOGI,1,true,true
31189,115,4,9,HI,SHIINA,2,false,false
31192,115,5,10,HI,"HIMERU,KAKUSU",1,true,true
31199,115,5,10,SO,MITSUGI,1,true,true
31201,115,5,10,"HATSU,BACHI",,2,false,false
31203,115,5,10,"MATSU,BATSU","MAGUSA,MAGUSAKAU",2,false,false
31204,115,5,10,SHOU,HAKARI,1,false,true
31206,115,5,10,"SHIN,JIN",,1,false,true
31207,115,5,10,OU,"NAE,UERU",2,false,false
31209,115,5,10,CHITSU,"TSUIDE,FUCHI",1,true,true
31212,115,5,9,KYO,KUROKIBI,2,false,false
31216,115,5,10,SHOU,"HAKARU,TONAERU,AGERU",1,false,false
31227,115,6,11,I,"UTSURU,UTSUSU",1,true,true
31232,115,7,12,"KI,KE","MARE,MABARA",1,false,true
31240,115,7,12,KAN,WARA,2,false,false
31243,115,7,12,TEI,"HODO,HAKARU",1,true,true
31245,115,7,12,"SOU,SHOU","YOUYAKU,YAYA",2,false,false
31246,115,7,12,"ZEI,DATSU,ETSU",MITSUGI,1,true,true
31252,115,8,13,"JIN,NIN","MINORU,TOSHI,MINORI",1,false,true
31255,115,8,13,HAI,HIE,1,false,false
31256,115,8,13,"KI,GI","HITOTOSE,WARA,MAMEGARA",2,false,false
31257,115,8,13,"CHOKU,SHOKU,CHIKI","HAYAI,TANE",2,false,false
31258,115,8,13,CHI,"OSANAI,ITOKENAI",1,true,true
31260,115,8,13,RYOU,"KADO,ITSU",1,false,true
31263,115,8,13,"RIN,HIN","KOMEGURA,UKERU",2,false,true
31264,115,8,13,"CHUU,CHOU","SHIGERU,OOI",2,false,false
31278,115,9,14,SHU,"TANE,UERU",1,true,true
31281,115,9,14,SHOU,"HAKARU,TONAERU,TATAERU",2,false,false
31282,115,9,14,TOU,INE,1,true,true
31287,115,10,15,SHOKU,KIBI,2,false,false
31291,115,10,15,TOU,INE,2,false,true
31292,115,10,15,KA,"MINORI,UERU,KASEGU",1,true,true
31293,115,10,15,KEI,"TODOMERU,KANGAERU",1,true,true
31294,115,10,15,KOU,WARA,2,false,false
31295,115,10,15,KOU,WARA,1,true,true
31296,115,10,15,KOKU,TANATSUMOTSU,1,true,true
31298,115,10,15,SUI,HO,1,true,true
31299,115,10,15,YOU,,2,false,false
31302,115,11,16,"BOKU,MOKU",YAWARAGU,1,false,false
31305,115,12,17,CHI,"OSANAI,ITOKENAI",2,false,false
31309,115,11,16,"SEKI,SHI","TSUMU,TSUMORU",1,true,true
31310,115,11,16,EI,HOSAKI,1,false,false
31311,115,11,16,ON,ODAYAKA,1,true,true
31312,115,11,16,SHUU,AKI,1,false,false
31319,115,12,17,SUI,HO,2,false,true
31329,115,13,18,SHOKU,TORIIRE,2,false,false
31330,115,13,18,"AI,WAI,E","KEGARERU,KEGARE",2,false,false
31331,115,13,18,JOU,"YUTAKA,WARA",1,false,true
31337,115,14,19,ON,ODAYAKA,2,false,false
31339,115,14,18,KAKU,"KARU,TORIIRERU",1,true,true
31344,115,17,22,JOU,"YUTAKA,WARA",2,false,true
31348,116,0,5,KETSU,ANA,1,true,true
31350,116,2,7,KYUU,"KIWAMERU,KIWAMARU",1,true,true
31353,116,3,8,KYUU,"SORA,AME",2,false,true
31354,116,3,8,KUU,"KARA,AKU,SORA",1,true,true
31357,116,4,9,SEI,OTOSHIANA,2,false,false
31359,116,4,9,SEN,UGATSU,1,false,true
31361,116,4,9,TOTSU,TSUKU,1,true,true
31363,116,4,9,SETSU,"NUSUMU,HISOKANI",1,true,true
31364,116,5,10,SAKU,SEMAI,1,false,true
31368,116,5,10,YOU,"KURAI,YOI,ADEYAKA",2,false,false
31378,116,6,11,"CHITSU,TETSU","FUSAGU,FUSAGARU",1,true,true
31379,116,6,11,SOU,MADO,1,true,true
31381,116,6,11,CHOU,UTSUKUSHII,2,false,false
31382,116,7,12,KOU,ANAGURA,2,false,false
31383,116,7,12,SOU,"MADO,KEMUDASHI",2,false,false
31384,116,7,12,KIN,"KURUSHIMU,TASHINAMERU",2,false,false
31391,116,8,13,"KUTSU,KOTSU",IWAYA,1,true,true
31401,116,9,13,"KA,WA",MURO,2,false,false
31402,116,9,14,"WA,A","KUBO,KUBOMU",1,false,true
31406,116,10,15,KYUU,"KIWAMERU,KIWAMARU",1,true,true
31407,116,10,15,YOU,KAMA,1,true,true
31408,116,10,15,YOU,KAMA,2,false,false
31414,116,11,16,"KU,ROU,RU",YATSURERU,2,false,false
31418,116,11,16,KI,"UKAGAU,UKAGAI",1,false,true
31423,116,12,16,"RYUU,RYU",YUMINARI,2,false,false
31427,116,12,17,SOU,"KAMADO,KAMA",1,false,false
31428,116,13,18,"ZAN,SAN","KAKURERU,NOGARERU",2,false,false
31429,116,13,18,KYOU,ANA,2,false,false
31431,116,15,20,"TOU,TOKU",ANA,2,false,false
31432,116,16,21,SOU,KAMADO,2,false,false
31434,116,17,22,SETSU,"NUSUMU,HISOKANI",2,false,false
31435,117,0,5,"RITSU,RYUU","TATSU,TATERU,TACHIDOKORO",1,true,true
31437,117,2,7,,DEKARITTO,2,false,false
31439,117,3,8,,KIRORITTORU,2,false,false
31442,117,4,9,KI,"KUSHI,MEZURASHII,AYASHII",2,false,false
31443,117,4,9,,MIRIRITTORU,2,false,false
31445,117,4,9,,DESHIRITTO,2,false,false
31449,117,5,10,TAN,"TATSU,TATAZUMU,UMATSUGI",2,false,false
31450,117,5,10,CHO,TATAZUMU,2,false,false
31452,117,5,10,"RYUU,RYOU,ROU",TATSU,1,true,true
31453,117,5,10,"HEI,HOU","NARABERU,NARABI,NAMI",2,false,false
31455,180,2,11,"KEI,KYOU","OWARU,WATARU,TSUINI",2,false,false
31456,180,2,11,SHOU,"AYA,SHIRUSHI,AKIRAKA",1,true,true
31457,117,6,11,,HEKUTORITTO,2,false,false
31458,117,7,12,SHI,MATSU,2,false,false
31459,117,7,12,SHUN,OWARU,1,false,true
31461,117,7,12,"DOU,TOU",WARABE,1,true,true
31462,117,7,12,SHOU,"TSUTSUSHIMU,OSORERU,SUKUMU",2,false,false
31466,117,8,13,JU,"TATSU,KODOMO,TATE",1,false,true
31469,117,9,14,KETSU,"TSUKIRU,TSUKUSU",2,false,false
31471,117,9,14,TAN,"HASHI,HA,HATA",1,true,true
31472,117,9,14,,SENCHIRITTO,2,false,false
31478,117,15,20,"KYOU,KEI","KISOU,SERU",1,true,true
31480,117,17,22,KEI,KISOU,2,false,false
31481,118,0,6,CHIKU,TAKE,1,true,true
31482,118,2,8,"TOKU,CHIKU,JIKU","TAKE,ATSUI",1,false,true
31487,118,3,9,KAN,SAO,1,false,true
31490,118,3,9,,UTSUBO,2,false,false
31492,118,6,10,KEI,KOUGAI,2,false,false
31494,118,4,10,HA,"IBARATAKE,SEMAI",2,false,false
31496,118,4,9,KYUU,OI,1,false,true
31498,118,4,10,SOU,"ZARU,SU",2,false,false
31499,118,4,10,"JUN,SHUN",TAKENOKO,2,false,false
31503,118,4,10,KOTSU,SHAKU,2,false,false
31505,118,4,10,SHOU,"WARAU,EMU,WARAI",1,true,true
31512,118,5,11,"SEN,CHOU",MUCHI,2,false,false
31513,118,5,11,"SOU,SHOU",FUE,2,false,true
31515,118,5,11,"TEKI,JAKU",FUE,1,true,true
31518,118,5,11,CHI,MUCHI,2,false,false
31520,118,5,11,RYUU,KASA,1,false,true
31525,118,5,11,"SHI,SU",HAKO,1,false,false
31526,118,5,11,"FU,BU",WARIFU,1,true,true
31528,118,5,11,HON,ARAI,2,false,false
31532,118,5,11,DAI,"TSUIDE,YASHIKI,TADA",1,true,true
31539,118,5,11,KA,ASHIBUE,2,false,false
31541,118,5,11,HAN,NORI,2,false,false
31542,118,5,11,SHI,YA,2,false,false
31545,118,5,11,,SASA,1,false,true
31557,118,6,12,SEN,SASARA,2,false,false
31558,118,6,12,HITSU,FUDE,1,true,true
31560,118,6,12,KATSU,"YAHAZU,HAZU",1,false,true
31561,118,6,12,TOU,"HITOSHII,NADO,RA",1,true,true
31563,118,6,12,"KIN,KON",SUJI,1,true,true
31564,118,6,12,SEN,UE,2,false,false
31565,118,6,12,"JUN,SHUN",TAKENOKO,2,false,false
31567,118,6,12,"BATSU,HATSU",IKADA,1,false,false
31568,118,6,12,KYOU,"KAGO,HAKO",2,false,false
31569,118,6,12,CHIKU,HIROU,1,false,true
31570,118,6,12,TOU,TSUTSU,1,true,true
31572,118,6,12,TOU,"KOTAERU,KOTAE",1,true,true
31574,118,6,12,SAKU,"MUCHI,TSUE,KAZUTORI",1,true,true
31581,118,6,12,"SOU,SHOU",KOTO,2,false,false
31589,118,7,12,KYO,HAKO,2,false,false
31591,118,7,13,KEN,KAKEI,2,false,false
31596,118,7,12,"SEI,JOU",OSA,2,false,false
31598,118,7,13,"SEI,ZEI","MEDOGI,URANAU",2,false,false
31600,118,7,13,"SAKU,ZAKU,SHAKU",SEMARU,2,false,false
31601,118,7,13,SHOU,SHINO,2,false,false
31604,118,7,13,"KYOU,SAKU",MEDOGI,2,false,false
31605,118,7,12,EN,MUSHIRO,2,false,false
31610,118,7,13,KYOU,"KAGO,HAKO",2,false,false
31622,118,8,14,HEI,"HERA,NO",1,false,false
31623,118,8,14,"KA,KO","KO,KA",1,true,true
31627,118,8,14,SEN,FUDA,2,true,true
31629,118,8,14,KO,TAGA,2,false,false
31631,118,8,14,"SOU,SHOU",KOTO,2,false,false
31634,118,8,14,"SOU,SHUU",HOUKI,2,false,false
31636,118,8,14,HAKU,SUDARE,1,false,true
31637,118,8,14,KI,MI,1,false,true
31639,118,8,14,SAN,"KAZOERU,KAZU",1,true,true
31640,118,8,14,KIN,"SHINODAKE,YA,TAKENOKO",2,false,false
31641,118,8,14,FUKU,EBIRA,2,false,false
31642,118,8,14,"SATSU,TOU","SASU,KAGI",2,false,false
31644,118,8,14,"KOU,KU",,2,false,false
31645,118,8,14,"KAN,KEN","HASAMU,KUBIKASE",2,false,false
31647,118,8,14,KIN,"SHINODAKE,YA,TAKENOKO",2,false,false
31649,118,8,14,KAN,"KUDA,FUE",1,true,true
31658,118,8,14,TAN,HAKO,1,false,false
31661,118,9,15,SEN,YA,1,false,false
31665,118,9,15,"SHOU,SOU",HAKO,1,true,true
31668,118,9,15,SHIN,"HARI,IMASHIMERU",2,false,false
31672,118,9,14,"CHO,CHAKU",HASHI,1,true,true
31680,118,7,13,"SETSU,SECHI","FUSHI,MISAO,NOTTO",1,true,true
31681,118,9,15,KOU,TAKAMURA,2,false,false
31684,118,9,15,HAN,NORI,1,true,true
31686,118,9,15,TEN,KOSHIKISHIBA,2,false,false
31687,118,9,15,HEN,MAKI,1,false,true
31689,118,10,16,CHIKU,"KIZUKU,TSUKU",1,true,true
31691,118,9,15,KYOU,HAKO,2,false,false
31692,118,9,15,"KOU,GO",,2,false,false
31695,118,9,15,"KAN,KEN","HASAMU,KUBIKASE",2,false,false
31709,118,10,16,KOU,"FUSEGO,KAGARI",2,false,false
31712,118,10,16,SHOU,SHINO,1,false,true
31716,118,10,16,TOKU,ATSUI,1,true,true
31717,118,10,16,"RITSU,RICHI",,2,false,false
31718,118,10,16,HEI,"HERA,NO",2,false,false
31721,118,10,16,"SHI,SAI",FURUI,2,false,false
31725,118,10,16,ROU,KAGO,1,false,false
31731,118,11,16,"HITSU,HICHI",MAGAKI,2,false,false
31734,118,11,17,EN,,2,false,false
31735,118,11,16,HOU,TOMA,2,false,false
31744,118,11,17,SAKU,SU,2,false,false
31751,118,11,17,"SOU,ZOKU,SOKU","MURAGARU,YAJIRI",2,false,false
31757,118,11,17,"ROU,RU,KU",,2,false,false
31761,118,10,16,"SA,SAI",MINO,2,false,false
31762,118,11,17,"SAN,SEN",UBAU,2,false,false
31763,118,11,17,SEN,SASARA,2,false,false
31764,118,11,17,"SA,SAI",MINO,2,false,false
31767,118,11,17,,YANA,2,false,false
31775,118,12,18,TEN,TAKAMUSHIRO,2,false,false
31777,118,12,18,KAN,"FUDA,ERABU",1,true,true
31779,118,12,18,KI,AJIKA,2,false,false
31783,118,12,17,KOU,SHITA,2,false,false
31786,118,12,18,"SHIN,SAN",KANZASHI,2,false,false
31787,118,12,19,SHOU,FUE,2,false,false
31799,118,13,19,"EN,TAN",HISASHI,2,false,false
31800,118,13,19,HA,HIRU,1,false,false
31805,118,13,19,SEN,KAGO,2,false,false
31806,118,13,19,REN,"SUDARE,SU",1,false,true
31807,118,13,19,"BO,HAKU","CHOUMEN,SHAKU",1,true,true
31808,118,13,19,CHUU,YOMU,2,false,false
31811,118,14,20,RAN,KAGO,2,false,false
31820,118,14,20,CHUU,"KAZUTORI,HAKARIGOTO",2,false,false
31821,118,14,20,"SEKI,SHAKU",FUMI,1,true,true
31823,118,14,20,,HATA,2,false,false
31824,118,15,21,TOU,TOU,2,false,false
31828,118,15,21,"SU,SOU,SHU",KOMEAGESA,2,false,false
31830,118,14,21,SEN,"KUJI,KAZUTORI",2,false,false
31832,118,16,22,TOU,TOU,2,false,false
31839,118,16,22,RAI,FUE,2,false,false
31840,118,16,22,ROU,"KAGO,KOMERU,KOMORU",2,true,true
31844,118,17,23,SEN,"KUJI,KAZUTORI",2,false,false
31845,118,17,23,YAKU,FUE,2,false,false
31852,118,19,24,RI,"MAGAKI,KAKI",2,false,false
31859,119,0,6,"BEI,MAI,ME","KOME,YONE,MEETORU",1,true,true
31861,119,2,8,,DEKAMEETORU,2,false,false
31870,119,3,9,,MOMI,1,false,true
31873,119,3,9,,KIROMEETORU,1,false,false
31874,119,3,9,,KUME,1,false,false
31875,119,4,10,HI,SHIINA,2,false,false
31881,119,4,10,FUN,"KONA,KO,DESHIMEETORU",1,true,true
31883,119,4,10,"SUI,SAI",IKI,1,true,true
31885,119,4,10,,"MIRIMEETORU,MIRI",1,false,false
31888,119,4,10,RO,,2,false,false
31890,119,5,11,RYUU,TSUBU,1,true,true
31893,119,5,11,HAKU,KASU,1,false,false
31895,119,5,11,SO,"ARAI,HOBO",1,true,true
31896,119,5,11,NEN,NEBARU,1,true,true
31899,119,5,11,SHUKU,TSUTSUSHIMU,1,true,true
31903,119,6,12,"ZOKU,SHOKU,SOKU","AWA,MOMI",1,false,true
31905,119,6,12,"TOU,ZU",CHIMAKI,2,false,false
31906,119,6,12,"SHI,SEI",KIBI,2,false,false
31908,119,6,12,"ETSU,OCHI",KOKONI,2,false,false
31909,119,6,12,"SHUKU,IKU","KAYU,HISAGU",1,false,true
31911,119,6,12,SHOU,"YOSOOU,YOSOOI",1,true,true
31912,119,6,12,,HEKUTOMEETORU,2,false,false
31915,119,6,12,JI,,2,false,false
31917,119,6,12,,SUKUMO,2,false,false
31918,119,7,13,"RYOU,ROU",KATE,2,false,false
31921,119,7,13,RYOU,AWA,2,false,false
31922,119,7,13,SAN,II,2,false,false
31923,119,7,13,KOU,"URUCHI,NUKA",2,false,false
31929,119,8,14,"SUI,SAI","IKI,SUI",2,false,true
31933,119,8,14,SOU,CHIMAKI,2,false,false
31934,119,8,14,"SEI,SHOU","SHIRAGEYONE,KUWASHII,KOKORO",1,true,true
31936,119,7,13,,KOUJI,2,false,false
31938,119,9,15,"SAN,SHIN",KONAGAKI,2,false,false
31941,119,9,15,JUU,MAJIRU,2,false,false
31946,119,9,15,"KO,GO",NORI,1,false,true
31950,119,9,15,,SENCHIMEETO,1,false,false
31954,119,10,16,"HI,BI",HOSHIII,2,false,false
31958,119,10,16,TOU,"AME,SATOU",1,true,true
31960,119,10,16,,"SUKUMO,KASEGI",2,false,false
31964,119,11,17,BI,"KAYU,TADARERU",2,false,false
31966,119,11,17,FUN,KUSO,1,false,false
31967,119,11,17,SOU,KASU,1,false,false
31968,119,11,17,KOU,NUKA,1,false,false
31970,119,11,16,"BO,MO",KATA,2,false,false
31975,119,12,18,"RYOU,ROU",KATE,1,true,true
31983,119,14,20,"DA,NA",MOCHIGOME,2,false,false
31986,119,15,20,"REI,RATSU,RAI","KUROGOME,ARAI",2,false,false
31988,119,16,22,TEKI,KAIYONE,2,false,false
31990,119,19,25,CHOU,"URIYONE,SERI",2,false,false
31992,120,0,6,"SHI,BEKI",ITO,1,true,true
31994,120,1,7,KYUU,"AZANAU,TADASU",2,false,false
31995,120,1,7,KEI,TSUNAGU,1,true,true
31998,120,2,8,KYUU,"AZANAU,TADASU",1,true,true
32000,120,3,9,KI,"OSAMERU,NORI,SHIRUSU",1,true,true
32002,120,3,9,CHUU,SHIRIGAI,2,false,false
32004,120,3,9,YAKU,"TSUZUMERU,TSUZUMAYAKA",1,true,true
32005,120,3,9,"KU,KOU","BENI,KURENAI,AKAI",1,true,true
32006,120,3,9,U,"MAGARU,MEGURU",2,false,false
32010,120,4,10,"BIN,BUN",MIDARERU,2,false,false
32011,120,4,10,"MON,BUN","AYA,MOYOU",1,true,true
32013,120,4,10,"TOU,NOU,NA","OSAMERU,IRERU",1,true,true
32016,120,4,10,"CHUU,JUU",HIMO,1,false,true
32020,120,4,10,"SHUN,JUN,TON","KIITO,MOPPARA",1,true,true
32021,120,4,10,HI,"FUCHIKAZARI,OSAMERU,NUU",2,false,false
32023,120,4,10,"SA,SHA",USUGINU,1,false,true
32024,120,4,10,"KOU,GYOU","OOZUNA,HIMO",1,false,true
32025,120,4,10,SHI,KAMI,1,true,true
32026,120,4,9,KYUU,SHINA,1,true,true
32027,120,4,10,FUN,"MAGIRERU,MAGAI",1,true,true
32028,120,4,10,UN,MIDARERU,2,false,false
32032,120,4,10,"SO,SU","SHIROGINU,KIJI,MOTO",1,true,true
32033,120,4,10,"BOU,HOU",TSUMUGU,1,true,true
32034,120,4,10,SAKU,"NAWA,MOTOMERU",1,true,true
32043,120,5,12,SHI,MURASAKI,1,true,true
32044,120,5,11,CHUU,"TSUMUGU,TSUMUGI",1,false,true
32046,120,5,11,SATSU,"TABANERU,KARAGERU",2,false,false
32047,120,5,11,RUI,"SHIBARU,KASANERU,WAZURAWASE",1,true,true
32048,120,5,11,"SEI,SAI","HOSOI,KOMAKAI,KUWASHII",1,true,true
32050,120,5,11,SETSU,KIZUNA,2,false,false
32051,120,5,11,SHIN,OOOBI,1,true,true
32053,120,5,11,CHO,ICHIBI,2,false,false
32057,120,5,11,"SHOU,JOU",TSUGU,1,true,true
32058,120,5,11,"KON,KAN",KON,1,true,true
32063,120,5,11,TAI,AZAMUKU,2,false,false
32066,120,5,11,"SHUU,SHU","OWARU,OERU,TSUINI",1,true,true
32067,120,5,11,GEN,ITO,1,false,true
32068,120,5,11,"SO,SHO","KUMU,KUMIHIMO,KUMI",1,true,true
32069,120,5,11,KEI,"HIKISHIMERU,KIBISHII,HITOEMONO",2,false,false
32070,120,5,11,"BAN,HAN","KIZUNA,TSUNAGU",2,false,true
32075,120,5,11,KOU,"WATA,WATAIRE",2,false,false
32076,120,5,11,"KEI,KYOU","HERU,TATEITO,TSUNE",1,true,true
32078,120,6,12,KOU,KUKERU,2,false,false
32079,120,6,12,"SETSU,SECHI,EI","KIZUNA,SHIBARU,SODE",2,false,false
32080,120,6,12,"KETSU,KEI","MUSUBU,YUU,MUSUBI",1,true,true
32086,120,6,12,KOU,"WATA,NUME",2,false,false
32091,120,7,12,"JOU,TOU",SANADA,2,false,false
32094,120,6,12,"KOU,KYOU","SHIMERU,SHIBORU",1,true,true
32097,120,6,12,RAKU,"KARAMU,MATOU,TSUNAGARU",1,true,true
32098,120,6,12,KEN,AYA,1,false,true
32099,120,6,12,HOU,KASURI,2,false,false
32102,120,6,12,"KYUU,KYOU",TAMAU,1,true,true
32104,120,6,12,JUU,"NERIITO,KEORI",2,false,false
32110,120,6,12,"JO,SHO",WATA,2,false,false
32113,120,6,12,TOU,"SUBERU,SUJI,OSAMERU",1,true,true
32114,120,6,12,"SHI,BEKI",ITO,2,false,false
32115,120,6,12,KOU,AKA,2,false,false
32117,120,6,12,"KAI,E",E,1,true,true
32118,120,6,12,ZETSU,"TAERU,TATSU,TAYASU",1,true,true
32121,120,7,13,KEN,KINU,1,true,true
32125,120,7,12,"RYO,RO",RO,2,false,false
32137,120,7,13,"TOU,SHUU,TSU",NUITORI,2,false,false
32143,120,7,13,"SUI,TA",YASUI,2,false,false
32147,120,7,13,"KEI,KYOU","HERU,TATEITO,TSUNE",2,false,false
32153,120,7,13,KEI,"TSUGU,TSUGI,MAMA",1,true,true
32154,120,7,13,"ZOKU,SHOKU","TSUZUKU,TSUGU",1,true,true
